times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21
3855.0,0.7777091874154634,0.931034482758621,0.8534808687746963,0.9545454545454548,0.8251879777075585,1.0,0.9761904761904763,0.498286435786436,0.96875,0.9193548387096774,0.9222919937205649,0.8481787131723446,0.6754682587564858,0.8662250188590671,0.874551472991211,0.95,0.5416666666666666,1.0,0.6727713815789473,0.8255916605933006,1.0,1.0,0.7024178368102215
3900.0,0.7777091874154634,0.931034482758621,0.8534808687746963,0.9545454545454548,0.8251879777075585,1.0,0.9761904761904763,0.498286435786436,0.96875,0.9193548387096774,0.9222919937205649,0.8481787131723446,0.6754682587564858,0.8662250188590671,0.874551472991211,0.95,0.5416666666666666,1.0,0.6727713815789473,0.8255916605933006,1.0,1.0,0.7024178368102215
3914.0,0.7777091874154634,0.931034482758621,0.8534808687746963,0.9545454545454548,0.8251879777075585,1.0,0.9761904761904763,0.498286435786436,0.96875,0.9193548387096774,0.9222919937205649,0.8481787131723446,0.6754682587564858,0.8662250188590671,0.874551472991211,0.95,0.5416666666666666,1.0,0.6727713815789473,0.8255916605933006,1.0,1.0,0.7024178368102215
3964.0,0.7777091874154634,0.931034482758621,0.8534808687746963,0.9545454545454548,0.8251879777075585,1.0,0.9761904761904763,0.498286435786436,0.96875,0.9193548387096774,0.9222919937205649,0.8481787131723446,0.6754682587564858,0.8662250188590671,0.874551472991211,0.95,0.5416666666666666,1.0,0.6727713815789473,0.8255916605933006,1.0,1.0,0.7024178368102215
3976.0,0.7707027983396488,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8148731279862144,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6919339884996212
4050.0,0.7636964092638333,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6814501401890208
4052.0,0.7636964092638333,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6814501401890208
4066.0,0.7566251462150937,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6708024817485676
4085.0,0.7566251462150937,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6708024817485676
4178.0,0.7566251462150937,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6708024817485676
4181.0,0.7566251462150937,0.931034482758621,0.8401452302000919,0.9545454545454548,0.8045582782648698,1.0,0.9498069498069499,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6754682587564858,0.853296287234305,0.874551472991211,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8255916605933006,1.0,1.0,0.6708024817485676
4212.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4227.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4279.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4297.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4327.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4352.0,0.7493499044245642,0.931034482758621,0.8401452302000919,0.9545454545454548,0.7936858690991279,1.0,0.9234234234234234,0.498286435786436,0.96875,0.9193548387096774,0.8992346938775507,0.8481787131723446,0.6572123598711753,0.8397519017226495,0.8608866062257235,0.95,0.5416666666666666,0.9666666666666667,0.6478539230019493,0.8152717648358847,1.0,1.0,0.6598057197526892
4353.0,0.7417034768283948,0.931034482758621,0.8251426368036616,0.9545454545454548,0.7825071948864644,0.95,0.8945664414414415,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8255188186426041,0.8462953078151177,0.95,0.5416666666666666,0.9666666666666667,0.6208600095435347,0.8044014746380735,1.0,1.0,0.6480234747571053
4415.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4472.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4487.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4537.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4555.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4568.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4596.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4603.0,0.7340570492322257,0.931034482758621,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6572123598711753,0.8112857355625596,0.8317040094045125,0.95,0.5416666666666666,0.9321428571428574,0.6208600095435347,0.7935311844402612,1.0,1.0,0.6362412297615215
4618.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4642.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4652.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4672.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4675.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4681.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4691.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4720.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4744.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4791.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4830.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4857.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4863.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4866.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4874.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4925.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4952.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
4980.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5012.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5014.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5035.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5038.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5101.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5110.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5137.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5156.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5181.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5228.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5238.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5306.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5316.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5359.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5379.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5406.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5433.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5519.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5530.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5533.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5551.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5571.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5602.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5612.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5651.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5653.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5661.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5673.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5678.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
5683.0,0.7258092172183809,0.9028213166144204,0.8101400434072312,0.9545454545454548,0.7825071948864644,0.95,0.8657094594594595,0.498286435786436,0.96875,0.9193548387096774,0.8755706229860362,0.8481787131723446,0.6384348638748562,0.7953781721201564,0.8153960876514829,0.95,0.49242424242424243,0.9321428571428574,0.6208600095435347,0.7815079846760149,1.0,1.0,0.6362412297615215
