times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15
4352.0,0.7493499044245642,0.931034482758621,0.9234234234234234,0.498286435786436,0.952325581395349,0.8401452302000919,0.8397519017226495,0.4166666666666668,0.8914285714285719,0.8152717648358847,0.9574468085106383,0.7936858690991279,0.846722581100349,0.6333449542427816,0.9666666666666667,0.9545454545454548,0.6598057197526892
4353.0,0.7417034768283948,0.931034482758621,0.8945664414414415,0.498286435786436,0.9234672304439747,0.8251426368036616,0.8255188186426041,0.4166666666666668,0.8542857142857146,0.8044014746380735,0.9574468085106383,0.7825071948864644,0.8287072070343844,0.6333449542427816,0.9308641975308642,0.9545454545454548,0.6480234747571053
4415.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4472.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4487.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4537.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4555.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4568.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4596.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4603.0,0.7340570492322257,0.931034482758621,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.8112857355625596,0.4166666666666668,0.8542857142857146,0.7935311844402612,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.6089855329257513,0.9308641975308642,0.9545454545454548,0.6362412297615215
4618.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4642.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4652.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4672.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4675.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4681.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4691.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4720.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4744.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4791.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4830.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4857.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4863.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4866.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4874.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4925.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4952.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
4980.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5012.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5014.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5035.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5038.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5101.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5110.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5137.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5156.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5181.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5228.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5238.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5306.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5316.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5359.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5379.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5406.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5433.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5519.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5530.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5533.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5551.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5571.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5602.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5612.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5651.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5653.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5661.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5673.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5678.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5683.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5684.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5685.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5693.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5714.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5723.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5768.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5779.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5785.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5816.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5823.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5860.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5909.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5917.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5945.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5947.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
5984.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6003.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6007.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6132.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6135.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6161.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6232.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6240.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6249.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6255.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6281.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6295.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6298.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6352.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
6507.0,0.7258092172183809,0.9028213166144204,0.8657094594594595,0.498286435786436,0.9234672304439747,0.8101400434072312,0.7953781721201564,0.4166666666666668,0.8542857142857146,0.7815079846760149,0.9244314013206161,0.7825071948864644,0.8106918329684194,0.5813043723382171,0.9308641975308642,0.9545454545454548,0.6362412297615215
