times,population,R0,R1,R2,R3,R4,R5,R6,R7
186.0,0.24884651698373536,0.5772212044656777,0.021793136656272617,0.7969937653842086,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
187.0,0.2472814445498754,0.5772212044656777,0.021793136656272617,0.7918848309907203,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
188.0,0.2472814445498754,0.5772212044656777,0.021793136656272617,0.7918848309907203,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
189.0,0.24409071623310274,0.5697248251869026,0.021793136656272617,0.7814652937408421,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
190.0,0.24409071623310274,0.5697248251869026,0.021793136656272617,0.7814652937408421,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
191.0,0.23920890190844069,0.5619203755268081,0.021793136656272617,0.7708331128736198,0.060313705443854525,0.08757020321620251,0.0,0.0,0.0
192.0,0.2375243321766911,0.5619203755268081,0.021793136656272617,0.7653271620673798,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
193.0,0.23581552403153522,0.5619203755268081,0.021793136656272617,0.7597408324172531,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
194.0,0.23581552403153522,0.5619203755268081,0.021793136656272617,0.7597408324172531,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
195.0,0.23581552403153522,0.5619203755268081,0.021793136656272617,0.7597408324172531,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
196.0,0.2321875928925885,0.5619203755268081,0.021793136656272617,0.7478698819107337,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
198.0,0.2321875928925885,0.5619203755268081,0.021793136656272617,0.7478698819107337,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
199.0,0.2321875928925885,0.5619203755268081,0.021793136656272617,0.7478698819107337,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
200.0,0.2321875928925885,0.5619203755268081,0.021793136656272617,0.7478698819107337,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
201.0,0.22828528040699878,0.5619203755268081,0.021793136656272617,0.735085781365251,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
202.0,0.22630019101215532,0.5525550359346949,0.021793136656272617,0.7285805974593633,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
203.0,0.22630019101215532,0.5525550359346949,0.021793136656272617,0.7285805974593633,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
205.0,0.22630019101215532,0.5525550359346949,0.021793136656272617,0.7285805974593633,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
206.0,0.22426145055258648,0.5525550359346949,0.021793136656272617,0.7218963717945989,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
207.0,0.22426145055258648,0.5525550359346949,0.021793136656272617,0.7218963717945989,0.060313705443854525,0.07506017418531644,0.0,0.0,0.0
208.0,0.2221457764907696,0.5525550359346949,0.021793136656272617,0.7149550605273434,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
209.0,0.2221457764907696,0.5525550359346949,0.021793136656272617,0.7149550605273434,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
210.0,0.2221457764907696,0.5525550359346949,0.021793136656272617,0.7149550605273434,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
211.0,0.2221457764907696,0.5525550359346949,0.021793136656272617,0.7149550605273434,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
212.0,0.2198789828531086,0.5525550359346949,0.021793136656272617,0.7075076119801835,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
213.0,0.21761218921544767,0.5525550359346949,0.021793136656272617,0.7000601634330237,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
214.0,0.21522084647681644,0.5525550359346949,0.021793136656272617,0.6921943189000688,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
215.0,0.2128295037381851,0.542129469218946,0.021793136656272617,0.6843284743671132,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
216.0,0.21038318760326336,0.542129469218946,0.021793136656272617,0.6762775511392645,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
217.0,0.21038318760326336,0.542129469218946,0.021793136656272617,0.6762775511392645,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
220.0,0.20784845040322403,0.5310656025001922,0.021793136656272617,0.6679284455696435,0.060313705443854525,0.06255014515443034,0.0,0.0,0.0
222.0,0.2025864643170665,0.5192641446668546,0.021793136656272617,0.6505796547756263,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
223.0,0.19988531145950578,0.5192641446668546,0.021793136656272617,0.6416676047102069,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
224.0,0.19988531145950578,0.5192641446668546,0.021793136656272617,0.6416676047102069,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
225.0,0.19988531145950578,0.5192641446668546,0.021793136656272617,0.6416676047102069,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
226.0,0.19988531145950578,0.5192641446668546,0.021793136656272617,0.6416676047102069,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
227.0,0.19988531145950578,0.5192641446668546,0.021793136656272617,0.6416676047102069,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
228.0,0.19363889547639632,0.5055992987545689,0.021793136656272617,0.6209686497195549,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
229.0,0.19363889547639632,0.5055992987545689,0.021793136656272617,0.6209686497195549,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
232.0,0.19363889547639632,0.5055992987545689,0.021793136656272617,0.6209686497195549,0.03015685272192726,0.06255014515443034,0.0,0.0,0.0
233.0,0.1903002938302516,0.5055992987545689,0.021793136656272617,0.6098799238317055,0.03015685272192726,0.0,0.0,0.0,0.0
235.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
236.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
240.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
242.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
243.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
244.0,0.1869616921841069,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
247.0,0.18306665693027127,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
249.0,0.18306665693027127,0.49072873114414034,0.021793136656272617,0.5987911979438563,0.03015685272192726,0.0,0.0,0.0,0.0
250.0,0.17908694699700448,0.49072873114414034,0.021793136656272617,0.5854847268784372,0.03015685272192726,0.0,0.0,0.0,0.0
252.0,0.17492213427614392,0.4732027050318497,0.021793136656272617,0.5715446143337126,0.03015685272192726,0.0,0.0,0.0,0.0
254.0,0.17492213427614392,0.4732027050318497,0.021793136656272617,0.5715446143337126,0.03015685272192726,0.0,0.0,0.0,0.0
255.0,0.17043695134598638,0.4732027050318497,0.021793136656272617,0.5565039665880885,0.03015685272192726,0.0,0.0,0.0,0.0
256.0,0.16595176841582887,0.45427459683057586,0.021793136656272617,0.5414633188424646,0.03015685272192726,0.0,0.0,0.0,0.0
257.0,0.16146658548567133,0.45427459683057586,0.021793136656272617,0.5264226710968405,0.03015685272192726,0.0,0.0,0.0,0.0
258.0,0.15698140255551377,0.4353464886293018,0.021793136656272617,0.5113820233512166,0.03015685272192726,0.0,0.0,0.0,0.0
259.0,0.15698140255551377,0.4353464886293018,0.021793136656272617,0.5113820233512166,0.03015685272192726,0.0,0.0,0.0,0.0
260.0,0.1474673781582099,0.3938849182836539,0.021793136656272617,0.47942064689176567,0.03015685272192726,0.0,0.0,0.0,0.0
261.0,0.1474673781582099,0.3938849182836539,0.021793136656272617,0.47942064689176567,0.03015685272192726,0.0,0.0,0.0,0.0
264.0,0.1474673781582099,0.3938849182836539,0.021793136656272617,0.47942064689176567,0.03015685272192726,0.0,0.0,0.0,0.0
265.0,0.13729721414729887,0.3938849182836539,0.021793136656272617,0.44517631497092536,0.03015685272192726,0.0,0.0,0.0,0.0
270.0,0.13729721414729887,0.3938849182836539,0.021793136656272617,0.44517631497092536,0.03015685272192726,0.0,0.0,0.0,0.0
272.0,0.1320165520647104,0.37315413311083,0.021793136656272617,0.4273692623720885,0.03015685272192726,0.0,0.0,0.0,0.0
278.0,0.12651586239534746,0.37315413311083,0.0,0.4273692623720885,0.03015685272192726,0.0,0.0,0.0,0.0
280.0,0.12651586239534746,0.37315413311083,0.0,0.4273692623720885,0.03015685272192726,0.0,0.0,0.0,0.0
282.0,0.12049129751937852,0.34983199979140317,0.0,0.40701834511627466,0.03015685272192726,0.0,0.0,0.0,0.0
284.0,0.12049129751937852,0.34983199979140317,0.0,0.40701834511627466,0.03015685272192726,0.0,0.0,0.0,0.0
285.0,0.12049129751937852,0.34983199979140317,0.0,0.40701834511627466,0.03015685272192726,0.0,0.0,0.0,0.0
286.0,0.12049129751937852,0.34983199979140317,0.0,0.40701834511627466,0.03015685272192726,0.0,0.0,0.0,0.0
287.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
289.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
294.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
299.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
301.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
312.0,0.11340357413588564,0.32292184596129525,0.0,0.38307608952119965,0.03015685272192726,0.0,0.0,0.0,0.0
314.0,0.10206321672229708,0.32292184596129525,0.0,0.34476848056907966,0.03015685272192726,0.0,0.0,0.0,0.0
315.0,0.08748275719054034,0.26910153830107936,0.0,0.29551584048778257,0.03015685272192726,0.0,0.0,0.0,0.0
321.0,0.07290229765878359,0.26910153830107936,0.0,0.24626320040648547,0.03015685272192726,0.0,0.0,0.0,0.0
328.0,0.07290229765878359,0.26910153830107936,0.0,0.24626320040648547,0.03015685272192726,0.0,0.0,0.0,0.0
341.0,0.07290229765878359,0.26910153830107936,0.0,0.24626320040648547,0.03015685272192726,0.0,0.0,0.0,0.0
356.0,0.04860153177252238,0.1794010255340529,0.0,0.16417546693765694,0.03015685272192726,0.0,0.0,0.0,0.0
376.0,0.04860153177252238,0.1794010255340529,0.0,0.16417546693765694,0.03015685272192726,0.0,0.0,0.0,0.0
424.0,0.0,0.0,0.0,0.0,0.03015685272192726,0.0,0.0,0.0,0.0
