Rules:
r1: IF los = {[3.00,34.80)} THEN survival_status = {NaN}(p=115.0, n=0.0, P=575.0, N=0.0, weight=1.0)
r2: IF los = {[173.00,400.00]} THEN survival_status = {NaN}(p=116.0, n=0.0, P=575.0, N=0.0, weight=0.9999999999999991)
r3: IF race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} AND hercoc = {1} THEN survival_status = {NaN}(p=23.0, n=0.0, P=575.0, N=0.0, weight=0.9999967668878892)
r4: IF los = {[34.80,76.00)} AND beck = {[25.00,54.00]} THEN survival_status = {NaN}(p=25.0, n=0.0, P=575.0, N=0.0, weight=0.9999999994195593)
r5: IF los = {[34.80,76.00)} THEN survival_status = {NaN}(p=113.0, n=0.0, P=575.0, N=0.0, weight=0.999999973663174)
r6: IF site = {0} AND race = {0} AND beck = {[25.00,54.00]} AND ivhx = {3} THEN survival_status = {NaN}(p=47.0, n=0.0, P=575.0, N=0.0, weight=0.9999874615062867)
r7: IF treatment = {0} AND race = {0} AND ndrugtx = {[4.00,7.00)} THEN survival_status = {NaN}(p=55.0, n=0.0, P=575.0, N=0.0, weight=0.9999975986225292)
r8: IF treatment = {0} AND site = {0} AND race = {0} THEN survival_status = {NaN}(p=149.0, n=0.0, P=575.0, N=0.0, weight=0.9999969433819009)
r9: IF race = {0} AND ivhx = {3} THEN survival_status = {NaN}(p=204.0, n=0.0, P=575.0, N=0.0, weight=0.9999766730016857)
r10: IF site = {0} AND race = {1} THEN survival_status = {NaN}(p=110.0, n=0.0, P=575.0, N=0.0, weight=0.9992822990657941)
r11: IF ivhx = {1} THEN survival_status = {NaN}(p=223.0, n=0.0, P=575.0, N=0.0, weight=0.9989906678596646)
r12: IF race = {0} AND ndrugtx = {[7.00,40.00]} THEN survival_status = {NaN}(p=99.0, n=0.0, P=575.0, N=0.0, weight=0.9994916874904994)
r13: IF site = {0} AND race = {0} THEN survival_status = {NaN}(p=290.0, n=0.0, P=575.0, N=0.0, weight=0.9998836393103954)
r14: IF race = {0} THEN survival_status = {NaN}(p=430.0, n=0.0, P=575.0, N=0.0, weight=0.9935894644127649)
General information:
voting: true

Estimator:
time, entire-set, r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, 
110.0, 0.6504347826086958, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.40707964601769847,0.34042553191489355,0.3818181818181817,0.4630872483221479,0.5588235294117652,0.8000000000000004,0.7085201793721971,0.5858585858585861,0.5724137931034478,0.6116279069767443,
111.0, 0.6486956521739132, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.40707964601769847,0.34042553191489355,0.3818181818181817,0.4563758389261748,0.5539215686274515,0.8000000000000004,0.7085201793721971,0.5757575757575759,0.5689655172413788,0.6093023255813954,
113.0, 0.6469565217391307, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.40707964601769847,0.34042553191489355,0.3818181818181817,0.4563758389261748,0.5490196078431377,0.8000000000000004,0.7085201793721971,0.5656565656565657,0.5655172413793098,0.6069767441860466,
115.0, 0.6382608695652177, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.3893805309734507,0.34042553191489355,0.3818181818181817,0.44966442953020164,0.5392156862745102,0.7818181818181822,0.6995515695067264,0.5555555555555556,0.5586206896551719,0.602325581395349,
116.0, 0.6347826086956525, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.37168141592920295,0.34042553191489355,0.3818181818181817,0.44966442953020164,0.5392156862745102,0.7818181818181822,0.6905829596412556,0.5555555555555556,0.5551724137931029,0.6000000000000001,
118.0, 0.6330434782608699, 0.2521739130434783,1.0,0.26086956521739135,0.19999999999999993,0.37168141592920295,0.34042553191489355,0.3818181818181817,0.44966442953020164,0.5392156862745102,0.772727272727273,0.6905829596412556,0.5555555555555556,0.5551724137931029,0.6000000000000001,
119.0, 0.6260869565217395, 0.24347826086956528,1.0,0.26086956521739135,0.19999999999999993,0.37168141592920295,0.34042553191489355,0.3818181818181817,0.44295302013422844,0.5343137254901965,0.772727272727273,0.6816143497757847,0.5454545454545455,0.544827586206896,0.5906976744186048,
120.0, 0.6208695652173917, 0.24347826086956528,1.0,0.26086956521739135,0.19999999999999993,0.37168141592920295,0.34042553191489355,0.3818181818181817,0.44295302013422844,0.5343137254901965,0.772727272727273,0.6771300448430493,0.5353535353535355,0.541379310344827,0.5837209302325582,
121.0, 0.6156521739130438, 0.24347826086956528,1.0,0.26086956521739135,0.19999999999999993,0.37168141592920295,0.34042553191489355,0.3818181818181817,0.4362416107382553,0.5196078431372554,0.772727272727273,0.6771300448430493,0.5252525252525254,0.5310344827586201,0.5767441860465117,
122.0, 0.6086956521739134, 0.24347826086956528,1.0,0.26086956521739135,0.15999999999999995,0.3539823008849552,0.3191489361702127,0.3818181818181817,0.4362416107382553,0.5147058823529417,0.7545454545454549,0.6681614349775785,0.5252525252525254,0.5241379310344821,0.572093023255814,
123.0, 0.6034782608695656, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.33628318584070743,0.3191489361702127,0.3818181818181817,0.4362416107382553,0.5147058823529417,0.7363636363636367,0.6681614349775785,0.5151515151515152,0.5241379310344821,0.5697674418604652,
124.0, 0.6000000000000003, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3274336283185836,0.3191489361702127,0.36363636363636354,0.42953020134228215,0.5147058823529417,0.7363636363636367,0.6591928251121076,0.5151515151515152,0.5206896551724132,0.5651162790697676,
126.0, 0.5982608695652177, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.31858407079645973,0.3191489361702127,0.34545454545454535,0.42953020134228215,0.5147058823529417,0.7363636363636367,0.6591928251121076,0.5151515151515152,0.5206896551724132,0.5627906976744188,
127.0, 0.5965217391304352, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.422818791946309,0.509803921568628,0.7363636363636367,0.6591928251121076,0.5151515151515152,0.5172413793103442,0.5604651162790699,
129.0, 0.5947826086956526, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.422818791946309,0.509803921568628,0.7363636363636367,0.6591928251121076,0.5151515151515152,0.5172413793103442,0.5581395348837211,
130.0, 0.5913043478260873, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.4161073825503358,0.509803921568628,0.7363636363636367,0.6547085201793722,0.5151515151515152,0.5137931034482752,0.5558139534883724,
131.0, 0.5895652173913047, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.509803921568628,0.7363636363636367,0.6502242152466368,0.5151515151515152,0.5103448275862063,0.5534883720930236,
132.0, 0.587826086956522, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.509803921568628,0.7272727272727275,0.6502242152466368,0.5151515151515152,0.5103448275862063,0.5534883720930236,
133.0, 0.5860869565217395, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.509803921568628,0.7272727272727275,0.6502242152466368,0.5050505050505051,0.5103448275862063,0.5511627906976747,
134.0, 0.5843478260869569, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3097345132743358,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.509803921568628,0.7272727272727275,0.6457399103139013,0.5050505050505051,0.5103448275862063,0.5511627906976747,
136.0, 0.5808695652173917, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.5049019607843143,0.7181818181818185,0.6412556053811659,0.494949494949495,0.5068965517241373,0.5488372093023259,
137.0, 0.5791304347826092, 0.24347826086956528,1.0,0.26086956521739135,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.5049019607843143,0.7090909090909094,0.6367713004484304,0.494949494949495,0.5068965517241373,0.5488372093023259,
138.0, 0.5773913043478265, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.5000000000000006,0.7090909090909094,0.6367713004484304,0.494949494949495,0.5068965517241373,0.546511627906977,
139.0, 0.5756521739130439, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.5000000000000006,0.7090909090909094,0.632286995515695,0.494949494949495,0.5068965517241373,0.5441860465116282,
140.0, 0.5739130434782613, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.40939597315436266,0.5000000000000006,0.7090909090909094,0.6278026905829596,0.494949494949495,0.5068965517241373,0.5418604651162794,
142.0, 0.5686956521739135, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.3008849557522119,0.3191489361702127,0.32727272727272716,0.4026845637583895,0.5000000000000006,0.7000000000000004,0.6233183856502241,0.494949494949495,0.5034482758620683,0.5372093023255817,
143.0, 0.5652173913043482, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.292035398230088,0.3191489361702127,0.30909090909090897,0.3959731543624163,0.5000000000000006,0.7000000000000004,0.6188340807174887,0.494949494949495,0.49999999999999933,0.534883720930233,
144.0, 0.5600000000000004, 0.24347826086956528,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.38926174496644317,0.49509803921568685,0.6909090909090913,0.6098654708520179,0.494949494949495,0.4931034482758614,0.5302325581395353,
147.0, 0.5582608695652178, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.38926174496644317,0.49509803921568685,0.6818181818181821,0.6098654708520179,0.494949494949495,0.4931034482758614,0.5302325581395353,
148.0, 0.5547826086956525, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.38255033557047,0.49019607843137314,0.6818181818181821,0.6053811659192825,0.48484848484848486,0.4862068965517235,0.5255813953488376,
150.0, 0.55304347826087, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.3758389261744968,0.48529411764705943,0.6818181818181821,0.6053811659192825,0.48484848484848486,0.4827586206896545,0.5232558139534887,
151.0, 0.5513043478260874, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.3691275167785236,0.4803921568627457,0.6818181818181821,0.6053811659192825,0.47474747474747475,0.47931034482758555,0.5209302325581399,
152.0, 0.5495652173913048, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.30909090909090897,0.3624161073825505,0.47549019607843196,0.6818181818181821,0.6053811659192825,0.47474747474747475,0.47586206896551664,0.518604651162791,
153.0, 0.5478260869565222, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.2909090909090908,0.35570469798657733,0.47058823529411825,0.6818181818181821,0.6053811659192825,0.47474747474747475,0.47241379310344767,0.5162790697674421,
154.0, 0.5460869565217397, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.2909090909090908,0.35570469798657733,0.47058823529411825,0.6818181818181821,0.6053811659192825,0.47474747474747475,0.47241379310344767,0.5162790697674421,
155.0, 0.5443478260869571, 0.23478260869565223,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.3191489361702127,0.2909090909090908,0.35570469798657733,0.47058823529411825,0.6818181818181821,0.6053811659192825,0.47474747474747475,0.4689655172413787,0.5139534883720933,
156.0, 0.5391304347826092, 0.21739130434782614,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.2978723404255319,0.2909090909090908,0.3489932885906042,0.4607843137254908,0.6727272727272731,0.600896860986547,0.47474747474747475,0.4620689655172408,0.5093023255813957,
157.0, 0.5373913043478267, 0.21739130434782614,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.2978723404255319,0.2909090909090908,0.3489932885906042,0.4607843137254908,0.663636363636364,0.5964125560538116,0.47474747474747475,0.4620689655172408,0.5093023255813957,
159.0, 0.5321739130434788, 0.20000000000000007,1.0,0.21739130434782614,0.07999999999999997,0.28318584070796415,0.2978723404255319,0.2909090909090908,0.34228187919463104,0.45588235294117707,0.663636363636364,0.5964125560538116,0.47474747474747475,0.45517241379310286,0.504651162790698,
161.0, 0.5286956521739136, 0.20000000000000007,1.0,0.17391304347826092,0.07999999999999997,0.27433628318584025,0.2765957446808511,0.2727272727272726,0.3355704697986579,0.45098039215686336,0.663636363636364,0.5919282511210762,0.47474747474747475,0.4517241379310339,0.5023255813953492,
162.0, 0.5252173913043484, 0.20000000000000007,1.0,0.17391304347826092,0.07999999999999997,0.27433628318584025,0.2765957446808511,0.2545454545454544,0.32885906040268476,0.4460784313725496,0.6545454545454549,0.5919282511210762,0.47474747474747475,0.4482758620689649,0.5000000000000003,
164.0, 0.5200000000000006, 0.20000000000000007,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.2545454545454544,0.32885906040268476,0.4460784313725496,0.6454545454545458,0.5784753363228698,0.47474747474747475,0.441379310344827,0.4953488372093027,
166.0, 0.5165217391304353, 0.20000000000000007,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.2545454545454544,0.3221476510067116,0.43627450980392213,0.6454545454545458,0.5784753363228698,0.47474747474747475,0.4344827586206891,0.49069767441860496,
167.0, 0.5130434782608702, 0.19130434782608702,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.2545454545454544,0.31543624161073847,0.43627450980392213,0.6454545454545458,0.569506726457399,0.46464646464646464,0.42758620689655114,0.4860465116279073,
168.0, 0.5060869565217397, 0.18260869565217397,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.42647058823529466,0.6272727272727276,0.569506726457399,0.46464646464646464,0.42758620689655114,0.4813953488372096,
169.0, 0.5043478260869572, 0.18260869565217397,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.42156862745098095,0.6272727272727276,0.569506726457399,0.45454545454545453,0.42413793103448216,0.47906976744186075,
170.0, 0.4991304347826093, 0.18260869565217397,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.4166666666666672,0.6272727272727276,0.569506726457399,0.4444444444444444,0.4206896551724132,0.47209302325581426,
171.0, 0.49739130434782675, 0.18260869565217397,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.4166666666666672,0.6181818181818186,0.5650224215246635,0.4444444444444444,0.4206896551724132,0.47209302325581426,
174.0, 0.4956521739130441, 0.18260869565217397,1.0,0.17391304347826092,0.03999999999999999,0.2654867256637164,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.4166666666666672,0.6181818181818186,0.5650224215246635,0.4444444444444444,0.4172413793103442,0.46976744186046543,
175.0, 0.4904347826086963, 0.18260869565217397,0.9913793103448276,0.17391304347826092,0.03999999999999999,0.25663716814159254,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.4166666666666672,0.6000000000000004,0.5605381165919281,0.4444444444444444,0.41379310344827525,0.4674418604651166,
176.0, 0.48695652173913107, 0.18260869565217397,0.9913793103448276,0.17391304347826092,0.03999999999999999,0.25663716814159254,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.4068627450980397,0.6000000000000004,0.5605381165919281,0.4343434343434343,0.4068965517241373,0.46279069767441894,
177.0, 0.48521739130434843, 0.18260869565217397,0.9913793103448276,0.17391304347826092,0.03999999999999999,0.25663716814159254,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.40196078431372595,0.6000000000000004,0.5605381165919281,0.4343434343434343,0.4068965517241373,0.4604651162790701,
180.0, 0.4817391304347832, 0.18260869565217397,0.9913793103448276,0.17391304347826092,0.03999999999999999,0.24778761061946866,0.2765957446808511,0.23636363636363625,0.31543624161073847,0.40196078431372595,0.5909090909090914,0.5515695067264572,0.4343434343434343,0.4068965517241373,0.4581395348837213,
181.0, 0.478260869565218, 0.18260869565217397,0.9827586206896552,0.17391304347826092,0.03999999999999999,0.23893805309734478,0.2765957446808511,0.2181818181818181,0.31543624161073847,0.40196078431372595,0.5909090909090914,0.5426008968609863,0.4343434343434343,0.40344827586206833,0.45348837209302356,
182.0, 0.4765217391304354, 0.18260869565217397,0.9827586206896552,0.17391304347826092,0.03999999999999999,0.23893805309734478,0.2765957446808511,0.2181818181818181,0.31543624161073847,0.40196078431372595,0.5909090909090914,0.5381165919282509,0.4343434343434343,0.40344827586206833,0.45116279069767473,
183.0, 0.47478260869565275, 0.18260869565217397,0.9827586206896552,0.17391304347826092,0.03999999999999999,0.23893805309734478,0.2765957446808511,0.2181818181818181,0.31543624161073847,0.40196078431372595,0.5818181818181823,0.5381165919282509,0.4343434343434343,0.40344827586206833,0.45116279069767473,
184.0, 0.4695652173913049, 0.18260869565217397,0.9655172413793104,0.17391304347826092,0.03999999999999999,0.23893805309734478,0.25531914893617025,0.2181818181818181,0.31543624161073847,0.3921568627450985,0.5818181818181823,0.5336322869955155,0.404040404040404,0.3965517241379304,0.44418604651162824,
186.0, 0.4660869565217397, 0.18260869565217397,0.956896551724138,0.17391304347826092,0.03999999999999999,0.2300884955752209,0.25531914893617025,0.2181818181818181,0.31543624161073847,0.3921568627450985,0.5727272727272732,0.5246636771300446,0.39393939393939387,0.39310344827586147,0.4418604651162794,
187.0, 0.4643478260869571, 0.18260869565217397,0.9482758620689655,0.17391304347826092,0.03999999999999999,0.2300884955752209,0.25531914893617025,0.2181818181818181,0.31543624161073847,0.3921568627450985,0.563636363636364,0.5201793721973091,0.39393939393939387,0.39310344827586147,0.4418604651162794,
188.0, 0.4608695652173919, 0.18260869565217397,0.9482758620689655,0.17391304347826092,0.03999999999999999,0.2300884955752209,0.25531914893617025,0.2181818181818181,0.3087248322147653,0.38725490196078477,0.563636363636364,0.5156950672645737,0.39393939393939387,0.3862068965517235,0.4372093023255817,
189.0, 0.4591304347826093, 0.18260869565217397,0.9482758620689655,0.17391304347826092,0.03999999999999999,0.2300884955752209,0.25531914893617025,0.2181818181818181,0.3020134228187922,0.38235294117647106,0.563636363636364,0.5156950672645737,0.38383838383838376,0.38275862068965455,0.43488372093023286,
190.0, 0.4556521739130441, 0.18260869565217397,0.9396551724137931,0.13043478260869568,0.03999999999999999,0.2300884955752209,0.2340425531914894,0.2181818181818181,0.3020134228187922,0.37745098039215735,0.554545454545455,0.5156950672645737,0.38383838383838376,0.3793103448275856,0.43255813953488403,
191.0, 0.4539130434782615, 0.18260869565217397,0.9310344827586208,0.13043478260869568,0.03999999999999999,0.2300884955752209,0.2340425531914894,0.2181818181818181,0.3020134228187922,0.37745098039215735,0.554545454545455,0.5156950672645737,0.37373737373737365,0.3793103448275856,0.4302325581395352,
192.0, 0.4504347826086963, 0.18260869565217397,0.9310344827586208,0.13043478260869568,0.03999999999999999,0.2300884955752209,0.2340425531914894,0.2181818181818181,0.29530201342281903,0.37745098039215735,0.554545454545455,0.5067264573991028,0.37373737373737365,0.37586206896551666,0.4279069767441864,
193.0, 0.44869565217391366, 0.18260869565217397,0.9310344827586208,0.13043478260869568,0.03999999999999999,0.2300884955752209,0.2340425531914894,0.2181818181818181,0.29530201342281903,0.37745098039215735,0.5454545454545459,0.5022421524663674,0.37373737373737365,0.37586206896551666,0.4279069767441864,
196.0, 0.44695652173913103, 0.18260869565217397,0.9224137931034483,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.2181818181818181,0.29530201342281903,0.37254901960784365,0.5454545454545459,0.5022421524663674,0.37373737373737365,0.37241379310344774,0.42558139534883754,
198.0, 0.4434782608695658, 0.18260869565217397,0.9137931034482759,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.2181818181818181,0.29530201342281903,0.37254901960784365,0.5363636363636367,0.497757847533632,0.37373737373737365,0.37241379310344774,0.42558139534883754,
199.0, 0.4417391304347832, 0.18260869565217397,0.9137931034482759,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.2181818181818181,0.29530201342281903,0.37254901960784365,0.5363636363636367,0.49327354260089656,0.37373737373737365,0.36896551724137877,0.4232558139534887,
200.0, 0.44000000000000056, 0.18260869565217397,0.9137931034482759,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.2181818181818181,0.29530201342281903,0.37254901960784365,0.5363636363636367,0.4887892376681612,0.37373737373737365,0.36896551724137877,0.4232558139534887,
203.0, 0.43652173913043535, 0.17391304347826092,0.9051724137931035,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.1999999999999999,0.2885906040268459,0.3676470588235299,0.5363636363636367,0.4843049327354258,0.37373737373737365,0.3655172413793098,0.4209302325581399,
204.0, 0.4347826086956527, 0.17391304347826092,0.8965517241379312,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.1999999999999999,0.2885906040268459,0.3627450980392162,0.5363636363636367,0.4843049327354258,0.37373737373737365,0.3655172413793098,0.41860465116279105,
207.0, 0.4330434782608701, 0.16521739130434787,0.8965517241379312,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.1999999999999999,0.2885906040268459,0.35784313725490247,0.5363636363636367,0.4843049327354258,0.37373737373737365,0.3620689655172408,0.4162790697674422,
208.0, 0.43130434782608745, 0.16521739130434787,0.8879310344827588,0.08695652173913045,0.03999999999999999,0.2300884955752209,0.21276595744680854,0.1999999999999999,0.2885906040268459,0.35784313725490247,0.5363636363636367,0.47982062780269036,0.37373737373737365,0.35862068965517185,0.41395348837209334,
209.0, 0.4295652173913048, 0.16521739130434787,0.8879310344827588,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.21276595744680854,0.1999999999999999,0.2885906040268459,0.35784313725490247,0.5272727272727277,0.47982062780269036,0.37373737373737365,0.35862068965517185,0.41395348837209334,
210.0, 0.4260869565217396, 0.16521739130434787,0.8706896551724139,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.2885906040268459,0.348039215686275,0.5272727272727277,0.47982062780269036,0.37373737373737365,0.3517241379310339,0.4093023255813956,
211.0, 0.424347826086957, 0.15652173913043482,0.8706896551724139,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.2885906040268459,0.348039215686275,0.5272727272727277,0.4753363228699549,0.37373737373737365,0.3517241379310339,0.40697674418604673,
212.0, 0.4226086956521744, 0.15652173913043482,0.8620689655172415,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.2885906040268459,0.3431372549019613,0.5272727272727277,0.4753363228699549,0.3636363636363636,0.34827586206896494,0.4046511627906979,
215.0, 0.42086956521739183, 0.15652173913043482,0.8534482758620692,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.2885906040268459,0.3431372549019613,0.5272727272727277,0.4753363228699549,0.3636363636363636,0.34827586206896494,0.402325581395349,
216.0, 0.4191304347826092, 0.15652173913043482,0.8534482758620692,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.28187919463087274,0.3382352941176476,0.5272727272727277,0.4753363228699549,0.3535353535353535,0.34482758620689596,0.40000000000000013,
217.0, 0.41739130434782656, 0.15652173913043482,0.8534482758620692,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.28187919463087274,0.3382352941176476,0.5272727272727277,0.4708520179372195,0.3535353535353535,0.341379310344827,0.3976744186046513,
218.0, 0.41565217391304393, 0.15652173913043482,0.8534482758620692,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1999999999999999,0.28187919463087274,0.33333333333333387,0.5272727272727277,0.4708520179372195,0.3535353535353535,0.3379310344827581,0.3953488372093024,
220.0, 0.40869565217391346, 0.15652173913043482,0.8448275862068968,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1818181818181817,0.2751677852348996,0.32843137254902016,0.5090909090909095,0.4663677130044841,0.34343434343434337,0.3344827586206891,0.39069767441860476,
222.0, 0.4069565217391308, 0.15652173913043482,0.8448275862068968,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1818181818181817,0.2751677852348996,0.32843137254902016,0.5000000000000003,0.4618834080717487,0.34343434343434337,0.3344827586206891,0.39069767441860476,
224.0, 0.40173913043478304, 0.15652173913043482,0.8448275862068968,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1818181818181817,0.2751677852348996,0.3235294117647064,0.49090909090909124,0.4529147982062779,0.33333333333333326,0.3344827586206891,0.3860465116279071,
225.0, 0.40000000000000047, 0.15652173913043482,0.8448275862068968,0.08695652173913045,0.03999999999999999,0.22123893805309702,0.1914893617021277,0.1818181818181817,0.26845637583892645,0.3186274509803927,0.49090909090909124,0.4529147982062779,0.32323232323232315,0.33103448275862013,0.38372093023255827,
226.0, 0.3947826086956526, 0.15652173913043482,0.8362068965517244,0.08695652173913045,0.03999999999999999,0.21238938053097314,0.1914893617021277,0.1818181818181817,0.2617449664429533,0.313725490196079,0.49090909090909124,0.4529147982062779,0.31313131313131304,0.32758620689655116,0.3767441860465118,
227.0, 0.3913043478260874, 0.15652173913043482,0.827586206896552,0.08695652173913045,0.03999999999999999,0.21238938053097314,0.1914893617021277,0.1818181818181817,0.2617449664429533,0.313725490196079,0.48181818181818215,0.443946188340807,0.31313131313131304,0.32758620689655116,0.37441860465116295,
228.0, 0.3878260869565222, 0.15652173913043482,0.8189655172413797,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.1818181818181817,0.2617449664429533,0.313725490196079,0.48181818181818215,0.43946188340807163,0.31313131313131304,0.3241379310344822,0.3697674418604653,
231.0, 0.38260869565217437, 0.14782608695652177,0.8189655172413797,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3088235294117653,0.47272727272727305,0.4349775784753362,0.31313131313131304,0.3206896551724132,0.3651162790697676,
232.0, 0.37913043478260916, 0.14782608695652177,0.8017241379310349,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3088235294117653,0.47272727272727305,0.4260089686098653,0.31313131313131304,0.3206896551724132,0.3627906976744188,
233.0, 0.37565217391304395, 0.14782608695652177,0.7844827586206901,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3088235294117653,0.47272727272727305,0.4260089686098653,0.3030303030303029,0.3206896551724132,0.35813953488372113,
237.0, 0.3739130434782613, 0.14782608695652177,0.7758620689655177,0.08695652173913045,0.03999999999999999,0.20353982300884926,0.1914893617021277,0.16363636363636355,0.25503355704698016,0.3039215686274515,0.47272727272727305,0.4260089686098653,0.2929292929292928,0.3206896551724132,0.3558139534883723,
